file_location,genre,tempo,zero_crossing_rate,average_spectral_flatness
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1616_0.wav,soundtrack,129.19921875,0.0558367346938775,8.563843584852293e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_430_2.wav,soundtrack,103.359375,0.2208208616780045,0.000714774476364255
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_884_1.wav,soundtrack,161.4990234375,0.0535600907029478,0.002722296630963683
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_416_1.wav,soundtrack,135.99917763157896,0.0678095238095238,0.0010021759662777185
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1632_1.wav,soundtrack,123.046875,0.085437641723356,0.003030667547136545
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1614_2.wav,soundtrack,103.359375,0.1124807256235827,0.0028469308745115995
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000049_0.wav,soundtrack,99.38401442307692,0.1217233560090702,0.03191862255334854
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_432_0.wav,soundtrack,112.34714673913044,0.0489614512471655,0.0064203268848359585
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1238_2.wav,soundtrack,135.99917763157896,0.0709433106575963,0.0012878356501460075
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1596_0.wav,soundtrack,117.45383522727272,0.125079365079365,0.002263374160975218
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1102_0.wav,soundtrack,161.4990234375,0.0460770975056689,0.005707190837711096
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1730_2.wav,soundtrack,107.666015625,0.0559274376417233,0.0008398593054153025
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1716_1.wav,soundtrack,123.046875,0.0286802721088435,0.0005239732563495636
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1246_0.wav,soundtrack,123.046875,0.0232698412698412,0.00016816941206343472
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_324_2.wav,soundtrack,99.38401442307692,0.0219047619047619,2.7690952265402302e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1668_2.wav,soundtrack,123.046875,0.0300045351473922,0.00046333877253346145
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1100_2.wav,soundtrack,107.666015625,0.056095238095238,0.0003495794371701777
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1594_2.wav,soundtrack,161.4990234375,0.0934240362811791,0.0117880804464221
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1732_0.wav,soundtrack,117.45383522727272,0.0635419501133786,0.0010612718760967255
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000035_0.wav,soundtrack,103.359375,0.0384172335600907,0.0009588513639755547
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000070_0.wav,soundtrack,123.046875,0.0789115646258503,0.0008841636590659618
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1244_2.wav,soundtrack,103.359375,0.0278639455782312,8.863768744049594e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1262_1.wav,soundtrack,117.45383522727272,0.0419863945578231,3.9861737604951486e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_326_0.wav,soundtrack,117.45383522727272,0.0184580498866213,0.0003224433457944542
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_436_0.wav,soundtrack,112.34714673913044,0.102625850340136,0.014172207564115524
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000008_0.wav,soundtrack,107.666015625,0.0676009070294784,0.004581377375870943
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1610_2.wav,soundtrack,135.99917763157896,0.0969342403628117,0.0007874730508774519
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_434_2.wav,soundtrack,112.34714673913044,0.312875283446712,0.0921374261379242
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_880_1.wav,soundtrack,161.4990234375,0.0253922902494331,0.0005411512102000415
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_412_1.wav,soundtrack,151.99908088235293,0.062562358276644,0.00041339421295560896
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1098_2.wav,soundtrack,129.19921875,0.0434240362811791,0.0012691770680248737
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1612_0.wav,soundtrack,161.4990234375,0.0628299319727891,0.0015082398895174265
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1612_1.wav,soundtrack,99.38401442307692,0.0653151927437641,0.001766227767802775
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1634_2.wav,soundtrack,107.666015625,0.0422630385487528,2.4478111299686134e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000069_0.wav,soundtrack,123.046875,0.0486712018140589,0.0004887196701020002
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_412_0.wav,soundtrack,151.99908088235293,0.0601496598639455,0.004143520724028349
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_880_0.wav,soundtrack,129.19921875,0.0306848072562358,0.0003230805159546435
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_882_2.wav,soundtrack,123.046875,0.0199455782312925,2.221559770987369e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_410_2.wav,soundtrack,123.046875,0.056,0.0010787567589432001
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_436_1.wav,soundtrack,112.34714673913044,0.0939183673469387,0.013900172896683216
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1262_0.wav,soundtrack,117.45383522727272,0.0396553287981859,0.0001025033270707354
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_326_1.wav,soundtrack,129.19921875,0.0624263038548752,0.003202094230800867
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_468_2.wav,soundtrack,112.34714673913044,0.0465351473922902,0.002088973531499505
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1714_2.wav,soundtrack,112.34714673913044,0.0315056689342403,0.00011198260472156107
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1732_1.wav,soundtrack,117.45383522727272,0.0584353741496598,0.000741186086088419
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1260_2.wav,soundtrack,123.046875,0.103360544217687,0.0013058338081464171
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1246_1.wav,soundtrack,123.046875,0.0487165532879818,0.001403700327500701
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000011_0.wav,soundtrack,161.4990234375,0.0661224489795918,0.00018810904293786734
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1716_0.wav,soundtrack,123.046875,0.0342675736961451,0.0008682658663019538
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000054_0.wav,soundtrack,92.28515625,0.059641723356009,0.0005138773121871054
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1596_1.wav,soundtrack,117.45383522727272,0.122063492063492,0.0016151702729985118
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1102_1.wav,soundtrack,117.45383522727272,0.0409659863945578,0.00133253145031631
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1716_2.wav,soundtrack,117.45383522727272,0.042875283446712,0.0011703658383339643
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1730_1.wav,soundtrack,151.99908088235293,0.0333015873015873,7.137959619285539e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1260_0.wav,soundtrack,129.19921875,0.0390022675736961,8.913553756428882e-06
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_324_1.wav,soundtrack,135.99917763157896,0.0470975056689342,0.0003908077487722039
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1668_1.wav,soundtrack,129.19921875,0.0799818594104308,0.003115992760285735
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1594_1.wav,soundtrack,161.4990234375,0.0768480725623582,0.007639734074473381
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1100_1.wav,soundtrack,123.046875,0.0413560090702947,0.0006348768947646022
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000013_0.wav,soundtrack,129.19921875,0.1153922902494331,0.0048600416630506516
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1714_0.wav,soundtrack,112.34714673913044,0.032657596371882,0.0001280025753658265
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000056_0.wav,soundtrack,129.19921875,0.0737868480725623,0.002154567511752248
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_468_0.wav,soundtrack,143.5546875,0.0599727891156462,0.0020088807214051485
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1262_2.wav,soundtrack,117.45383522727272,0.0287392290249433,0.13959111273288727
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1244_1.wav,soundtrack,112.34714673913044,0.0128526077097505,4.215373701299541e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_410_0.wav,soundtrack,123.046875,0.0603809523809523,0.001212489907629788
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_882_0.wav,soundtrack,129.19921875,0.0427936507936507,0.0001866390957729891
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1610_1.wav,soundtrack,135.99917763157896,0.1059863945578231,0.008983001112937927
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_880_2.wav,soundtrack,143.5546875,0.0355646258503401,0.0008342177607119083
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_412_2.wav,soundtrack,143.5546875,0.0545895691609977,0.001038936898112297
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_434_1.wav,soundtrack,112.34714673913044,0.2157596371882086,0.04292004555463791
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1098_1.wav,soundtrack,123.046875,0.0752471655328798,0.0021730423904955387
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1634_0.wav,soundtrack,107.666015625,0.0368798185941043,1.5274898032657802e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1098_0.wav,soundtrack,129.19921875,0.0322176870748299,0.0005975506501272321
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1634_1.wav,soundtrack,107.666015625,0.0389115646258503,1.0533800377743319e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1612_2.wav,soundtrack,123.046875,0.0581043083900226,0.0018384733702987432
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_434_0.wav,soundtrack,112.34714673913044,0.0211020408163265,0.0019044018117710948
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1610_0.wav,soundtrack,123.046875,0.0859002267573696,0.0007668689358979464
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_436_2.wav,soundtrack,112.34714673913044,0.0973106575963718,0.013932611793279648
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_882_1.wav,soundtrack,143.5546875,0.0256961451247165,0.00011613441893132403
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_410_1.wav,soundtrack,123.046875,0.0648616780045351,0.0015864187153056264
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1244_0.wav,soundtrack,103.359375,0.0285578231292517,4.521840310189873e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_326_2.wav,soundtrack,123.046875,0.0741768707482993,0.004065698012709618
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1732_2.wav,soundtrack,123.046875,0.0475147392290249,0.0006417591939680278
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1714_1.wav,soundtrack,112.34714673913044,0.0359455782312925,0.0008986491593532264
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_468_1.wav,soundtrack,123.046875,0.096907029478458,0.01676720567047596
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1594_0.wav,soundtrack,83.35433467741936,0.1003582766439909,0.0004834523133467883
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1100_0.wav,soundtrack,107.666015625,0.0503673469387755,0.00038262520683929324
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1668_0.wav,soundtrack,123.046875,0.054140589569161,0.00042140012374147773
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1246_2.wav,soundtrack,129.19921875,0.0335464852607709,0.0010982423555105925
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1260_1.wav,soundtrack,135.99917763157896,0.031578231292517,3.694099859785638e-06
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_324_0.wav,soundtrack,99.38401442307692,0.052734693877551,0.00046048793592490256
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1730_0.wav,soundtrack,151.99908088235293,0.0503310657596371,0.0006623158697038889
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000037_0.wav,soundtrack,123.046875,0.0554965986394557,0.00048716593300923705
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000072_0.wav,soundtrack,117.45383522727272,0.0906077097505669,0.0017531204503029585
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1102_2.wav,soundtrack,117.45383522727272,0.0914104308390022,0.007362792268395424
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1596_2.wav,soundtrack,123.046875,0.0834058956916099,0.004644167609512806
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1718_1.wav,soundtrack,123.046875,0.0384353741496598,0.000518444343470037
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_464_1.wav,soundtrack,89.10290948275862,0.0518730158730158,0.004561294335871935
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_442_2.wav,soundtrack,117.45383522727272,0.0428390022675736,0.011443903669714928
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1248_0.wav,soundtrack,123.046875,0.0632380952380952,0.0004172969493083656
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1664_0.wav,soundtrack,123.046875,0.0248843537414965,0.0004586766299325973
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1598_0.wav,soundtrack,73.828125,0.0088117913832199,0.00015231652650982141
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_440_0.wav,soundtrack,135.99917763157896,0.0588616780045351,0.0020148565527051687
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_328_0.wav,soundtrack,123.046875,0.0409024943310657,0.0007153638871386647
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1666_2.wav,soundtrack,123.046875,0.0479863945578231,0.0019045000663027167
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1094_0.wav,soundtrack,117.45383522727272,0.0313922902494331,5.7529749028617516e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000043_0.wav,soundtrack,117.45383522727272,0.0383628117913832,0.0005532152717933059
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000006_0.wav,soundtrack,123.046875,0.0963219954648526,0.00045145279727876186
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_438_0.wav,soundtrack,129.19921875,0.0465079365079365,0.0012015806278213859
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_350_0.wav,soundtrack,129.19921875,0.0241179138321995,0.00019274363876320422
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1680_1.wav,soundtrack,143.5546875,0.0509659863945578,0.0008598149288445711
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1232_2.wav,soundtrack,103.359375,0.0435102040816326,0.00047990583698265254
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1096_2.wav,soundtrack,117.45383522727272,0.0381995464852607,0.009874148294329643
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_352_2.wav,soundtrack,123.046875,0.0358412698412698,0.0005738146137446165
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1230_0.wav,soundtrack,172.265625,0.0348480725623582,9.272139323002193e-06
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1230_1.wav,soundtrack,172.265625,0.0246530612244897,0.00013114939793013036
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1682_2.wav,soundtrack,135.99917763157896,0.0413378684807256,0.00019265388255007565
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000067_0.wav,soundtrack,123.046875,0.0746213151927437,0.0020277835428714752
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000022_0.wav,soundtrack,129.19921875,0.0436190476190476,0.0004334182885941118
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1680_0.wav,soundtrack,143.5546875,0.038172335600907,0.0005596796399913728
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_350_1.wav,soundtrack,117.45383522727272,0.023641723356009,0.00012210161366965622
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_438_1.wav,soundtrack,123.046875,0.0411247165532879,0.0008262731716968119
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1094_1.wav,soundtrack,123.046875,0.0263174603174603,8.246636571129784e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_328_1.wav,soundtrack,117.45383522727272,0.0449886621315192,0.0006405073800124228
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_440_1.wav,soundtrack,135.99917763157896,0.0474739229024943,0.0024776135105639696
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_466_2.wav,soundtrack,129.19921875,0.0419501133786848,0.0012858096743002534
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1598_1.wav,soundtrack,83.35433467741936,0.170657596371882,0.0016703240107744932
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1664_1.wav,soundtrack,123.046875,0.0449931972789115,0.0005006715655326843
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1248_1.wav,soundtrack,123.046875,0.0673741496598639,0.0004526822012849152
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1718_0.wav,soundtrack,123.046875,0.0380770975056689,0.00025958396145142615
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_464_0.wav,soundtrack,89.10290948275862,0.062517006802721,0.004889014642685652
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_442_1.wav,soundtrack,117.45383522727272,0.0350068027210884,0.007077397312968969
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_464_2.wav,soundtrack,89.10290948275862,0.014798185941043,1.263294143427629e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1718_2.wav,soundtrack,123.046875,0.0214104308390022,9.987759403884411e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_466_0.wav,soundtrack,123.046875,0.040517006802721,0.0006869810167700052
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000058_0.wav,soundtrack,151.99908088235293,0.1452244897959183,0.015887470915913582
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1666_1.wav,soundtrack,123.046875,0.0702494331065759,0.004294412676244974
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000065_0.wav,soundtrack,123.046875,0.0176553287981859,8.602390153100714e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000020_0.wav,soundtrack,123.046875,0.1351428571428571,0.01290096715092659
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1232_1.wav,soundtrack,103.359375,0.0377052154195011,0.00029155027004890144
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1680_2.wav,soundtrack,161.4990234375,0.0336371882086167,0.00019812567916233093
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1096_1.wav,soundtrack,161.4990234375,0.0794920634920634,0.04871155694127083
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1682_0.wav,soundtrack,135.99917763157896,0.0404489795918367,0.00019560374494176358
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_352_1.wav,soundtrack,135.99917763157896,0.0608662131519274,0.0007272720104083419
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_352_0.wav,soundtrack,135.99917763157896,0.0606802721088435,0.0005403121467679739
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1682_1.wav,soundtrack,135.99917763157896,0.0405215419501133,0.0001748468348523602
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1230_2.wav,soundtrack,172.265625,0.0241269841269841,0.00019879985484294593
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000041_0.wav,soundtrack,123.046875,0.1294784580498866,0.007042463403195143
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000004_0.wav,soundtrack,143.5546875,0.0736780045351473,0.0009434913517907262
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1096_0.wav,soundtrack,117.45383522727272,0.0334467120181405,0.007569914683699608
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_350_2.wav,soundtrack,129.19921875,0.0179546485260771,0.00011498114326968789
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1232_0.wav,soundtrack,103.359375,0.0222947845804988,9.491911623626947e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_438_2.wav,soundtrack,117.45383522727272,0.0499319727891156,0.0010684420121833682
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1094_2.wav,soundtrack,123.046875,0.0582857142857142,4.352893665782176e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1666_0.wav,soundtrack,123.046875,0.0629841269841269,0.0030211517587304115
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_328_2.wav,soundtrack,123.046875,0.0321269841269841,0.0002604054461698979
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_466_1.wav,soundtrack,117.45383522727272,0.0598866213151927,3.949596793972887e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_440_2.wav,soundtrack,135.99917763157896,0.0514240362811791,0.0007068091654218733
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1598_2.wav,soundtrack,73.828125,0.0101043083900226,0.0008383839740417898
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1664_2.wav,soundtrack,123.046875,0.0467437641723356,0.0005664185155183077
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1248_2.wav,soundtrack,123.046875,0.042657596371882,0.00039365139673464
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000039_0.wav,soundtrack,123.046875,0.0534648526077097,0.002254077233374119
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_442_0.wav,soundtrack,123.046875,0.0248027210884353,0.002539854496717453
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1090_2.wav,soundtrack,129.19921875,0.0436281179138322,0.002097552642226219
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1236_0.wav,soundtrack,117.45383522727272,0.0415963718820861,4.541099406196736e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_888_1.wav,soundtrack,129.19921875,0.0661269841269841,0.0057211630046367645
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1618_2.wav,soundtrack,112.34714673913044,0.0227437641723356,3.266801286372356e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1092_0.wav,soundtrack,129.19921875,0.1838956916099773,0.010042896494269371
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1686_1.wav,soundtrack,129.19921875,0.0311201814058956,0.00018146177171729505
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1234_2.wav,soundtrack,95.703125,0.0211428571428571,0.0003748420567717403
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000045_0.wav,soundtrack,117.45383522727272,0.0651791383219954,0.00030216274899430573
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_446_0.wav,soundtrack,117.45383522727272,0.1579410430839002,0.06652607023715973
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1108_2.wav,soundtrack,123.046875,0.0513424036281179,0.001464557251892984
